???ID,?????,???????,??????,??????, ??? ,????,??????, ??? 
695,2019-05-21,25,?????,PJ190254," 628,600 ",35,0," 22,001,000 "
696,2019-05-21,11,???????,PJ190663," 437,800 ",33,0," 14,447,400 "
697,2019-05-21,32,????????,OA290179," 48,800 ",2,0," 97,600 "
698,2019-05-22,3,??????,DV350153," 13,400 ",4,0.1," 48,240 "
699,2019-05-22,26,???????,MP010043," 129,100 ",33,0.1," 3,834,270 "
700,2019-05-22,48,????????,MP010038," 94,300 ",6,0," 565,800 "
701,2019-05-23,34,ABC???,OA290106," 37,600 ",71,0," 2,669,600 "
702,2019-05-23,26,???????,CA280281," 115,300 ",1,0.1," 103,770 "
703,2019-05-23,23,??????????,CA280130," 70,200 ",1,0.1," 63,180 "
704,2019-05-23,21,???????,BH060506," 34,600 ",1,0.1," 31,140 "
705,2019-05-24,7,??????,PA220140," 53,700 ",21,0," 1,127,700 "
706,2019-05-24,50,???¥í??????,OA290179," 48,800 ",5,0," 244,000 "
707,2019-05-24,40,????????,PA220335," 36,400 ",1,0," 36,400 "
708,2019-05-24,18,????????,PJ190250," 907,400 ",2,0," 1,814,800 "
709,2019-05-24,6,??¥é? ????,TV090359," 816,500 ",1,0," 816,500 "
710,2019-05-25,10,??????,BH060510," 58,200 ",20,0," 1,164,000 "
711,2019-05-25,24,????????,SP320559," 356,000 ",1,0," 356,000 "
712,2019-05-25,1,???????,PA220334," 36,400 ",4,0.1," 131,040 "
713,2019-05-25,1,???????,NT150592," 515,400 ",3,0," 1,546,200 "
714,2019-05-25,24,????????,SP320559," 356,000 ",3,0.1," 961,200 "
715,2019-05-26,26,???????,DS240471," 475,800 ",4,0.1," 1,712,880 "
716,2019-05-26,49,???????,PA330295," 15,100 ",6,0," 90,600 "
717,2019-05-26,34,ABC???,NT150456," 537,000 ",9,0," 4,833,000 "
718,2019-05-26,13,??????,MP010035," 80,700 ",3,0," 242,100 "
719,2019-05-26,49,???????,PA330295," 15,100 ",1,0," 15,100 "
720,2019-05-27,35,?????,DV350167," 148,100 ",2,0," 296,200 "
721,2019-05-27,37,J????,DS240466," 398,200 ",3,0.1," 1,075,140 "
722,2019-05-27,12,???????,OA290078," 43,700 ",4,0," 174,800 "
723,2019-05-27,22,????????,DV350169," 148,100 ",1,0," 148,100 "
724,2019-05-28,47,???¥í????,PE040587," 258,900 ",1,0," 258,900 "
725,2019-05-28,16,???????,OA290019," 43,700 ",6,0," 262,200 "
726,2019-05-28,38,K????,MT180374," 79,400 ",31,0.1," 2,215,260 "
727,2019-05-28,47,???¥í????,DV350146," 227,400 ",1,0.1," 204,660 "
728,2019-05-28,26,???????,PJ190252," 1,085,800 ",32,0," 34,745,600 "
729,2019-05-28,26,???????,TV090657," 1,073,600 ",1,0," 1,073,600 "
730,2019-05-28,48,????????,TVAC040669," 99,000 ",63,0," 6,237,000 "
731,2019-05-29,14,?????,CA270416," 551,800 ",2,0.1," 993,240 "
732,2019-05-29,19,????????,MT180374," 79,400 ",83,0.1," 5,931,180 "
733,2019-05-29,31,????????,BH060515," 49,200 ",1,0.1," 44,280 "
734,2019-05-29,33,???????,PE040580," 210,000 ",34,0.1," 6,426,000 "
735,2019-05-29,40,????????,MP010040," 94,300 ",1,0.1," 84,870 "
736,2019-05-29,3,??????,OA290175," 48,500 ",72,0.1," 3,142,800 "
737,2019-05-30,52,???²J,MP010041," 129,100 ",4,0.1," 464,760 "
738,2019-05-30,10,??????,TV090352," 607,000 ",24,0.1," 13,111,200 "
739,2019-05-30,13,??????,MT180605," 338,700 ",3,0," 1,016,100 "
740,2019-05-30,20,????????,NT150691," 867,500 ",86,0," 74,605,000 "
741,2019-05-31,18,????????,BH060627," 139,600 ",62,0.1," 7,789,680 "
742,2019-05-31,33,???????,PA220067," 24,100 ",4,0.1," 86,760 "
743,2019-05-31,39,????????,TV090649," 512,700 ",5,0," 2,563,500 "
744,2019-05-31,11,???????,MP010042," 129,100 ",1,0.1," 116,190 "
745,2019-05-31,44,????????,TV090657," 1,073,600 ",4,0.1," 3,864,960 "
746,2019-06-01,3,??????,PA220268," 18,700 ",7,0," 130,900 "
747,2019-06-01,34,ABC???,DV350156," 21,800 ",22,0," 479,600 "
748,2019-06-01,28,????????,MP010061," 133,500 ",6,0.1," 720,900 "
749,2019-06-01,45,??????,SP320540," 400,600 ",32,0," 12,819,200 "
750,2019-06-01,53,????????,DV350172," 194,200 ",22,0," 4,272,400 "
751,2019-06-01,53,????????,PJ190663," 437,800 ",2,0," 875,600 "
752,2019-06-01,3,??????,SP320552," 300,000 ",5,0," 1,500,000 "
753,2019-06-02,3,??????,CA280189," 26,900 ",2,0.1," 48,420 "
754,2019-06-02,20,????????,DV350165," 20,000 ",21,0," 420,000 "
755,2019-06-02,46,?¥ì?????,MP010062," 133,500 ",22,0.1," 2,643,300 "
756,2019-06-02,17,?????????,PA220225," 17,400 ",46,0," 800,400 "
757,2019-06-02,51,??????,PA220260," 17,400 ",4,0," 69,600 "
758,2019-06-03,52,???²J,OA290019," 43,700 ",40,0," 1,748,000 "
759,2019-06-03,26,???????,PA220313," 22,800 ",22,0.2," 401,280 "
760,2019-06-03,43,?????,CA270478," 253,000 ",29,0.2," 5,869,600 "
761,2019-06-03,30,???????,TV090656," 633,600 ",23,0," 14,572,800 "
762,2019-06-04,29,?¨ù?????,PA220238," 17,500 ",39,0," 682,500 "
763,2019-06-04,23,??????????,PA220341," 113,700 ",4,0," 454,800 "
764,2019-06-04,15,??????,PE040585," 201,800 ",85,0.1," 15,437,700 "
765,2019-06-05,26,???????,BH060503," 46,100 ",1,0.1," 41,490 "
766,2019-06-05,43,?????,PJ190248," 907,400 ",3,0," 2,722,200 "
767,2019-06-05,16,???????,CA270425," 848,400 ",59,0.1," 45,050,040 "
768,2019-06-06,26,???????,BH060635," 218,700 ",37,0.1," 7,282,710 "
769,2019-06-06,4,???????,PJ190612," 628,600 ",2,0," 1,257,200 "
770,2019-06-06,12,???????,BH060507," 34,600 ",11,0.1," 342,540 "
771,2019-06-07,29,?¨ù?????,SP320530," 361,800 ",41,0," 14,833,800 "
772,2019-06-07,35,?????,MP010009," 281,700 ",45,0.2," 10,141,200 "
773,2019-06-07,50,???¥í??????,TV090645," 455,400 ",3,0," 1,366,200 "
774,2019-06-07,41,???????,CA270481," 228,800 ",8,0.2," 1,464,320 "
775,2019-06-08,42,?¯C????,CA270439," 484,500 ",1,0.1," 436,050 "
776,2019-06-08,29,?¨ù?????,PA220110," 33,900 ",8,0," 271,200 "
777,2019-06-08,48,????????,PA220267," 18,700 ",4,0," 74,800 "
778,2019-06-08,33,???????,DV350170," 194,200 ",9,0," 1,747,800 "
779,2019-06-08,33,???????,SP310578," 313,200 ",1,0," 313,200 "
780,2019-06-09,41,???????,OA290047," 30,000 ",11,0," 330,000 "
781,2019-06-09,7,??????,MP010028," 223,100 ",37,0.1," 7,429,230 "
782,2019-06-09,29,?¨ù?????,CA280311," 30,400 ",6,0.1," 164,160 "
783,2019-06-09,33,???????,PJ200621," 187,100 ",1,0," 187,100 "
784,2019-06-09,7,??????,TV090653," 769,800 ",6,0," 4,618,800 "
785,2019-06-09,41,???????,OA290047," 30,000 ",8,0," 240,000 "
786,2019-06-10,12,???????,SP320538," 363,000 ",78,0," 28,314,000 "
787,2019-06-10,42,?¯C????,PA220330," 85,000 ",35,0," 2,975,000 "
788,2019-06-10,45,??????,PA220318," 20,900 ",62,0," 1,295,800 "
789,2019-06-10,26,???????,MT180395," 338,700 ",29,0," 9,822,300 "
790,2019-06-10,42,?¯C????,DC230643," 433,000 ",7,0.1," 2,727,900 "
791,2019-06-10,33,???????,DS240470," 398,200 ",4,0.1," 1,433,520 "
792,2019-06-10,12,???????,SP320538," 363,000 ",8,0.1," 2,613,600 "
793,2019-06-11,2,????????,HS110198," 484,400 ",54,0," 26,157,600 "
794,2019-06-11,31,????????,TV090649," 512,700 ",3,0.1," 1,384,290 "
795,2019-06-11,30,???????,NT150455," 495,300 ",6,0," 2,971,800 "
796,2019-06-11,4,???????,TV090370," 512,700 ",25,0," 12,817,500 "
797,2019-06-11,41,???????,OA290187," 27,900 ",25,0.2," 558,000 "
798,2019-06-12,46,?¥ì?????,BH060503," 46,100 ",3,0.1," 124,470 "
799,2019-06-12,37,J????,SP320532," 321,900 ",60,0.1," 17,382,600 "
800,2019-06-12,46,?¥ì?????,PA220278," 14,000 ",36,0," 504,000 "
801,2019-06-12,48,????????,PJ190259," 992,800 ",4,0," 3,971,200 "
802,2019-06-12,51,??????,BH060622," 161,500 ",27,0.1," 3,924,450 "
803,2019-06-13,27,???????,CA270410," 581,500 ",2,0.1," 1,046,700 "
804,2019-06-13,18,????????,MT180376," 60,400 ",3,0," 181,200 "
805,2019-06-13,38,K????,PA220120," 15,500 ",6,0," 93,000 "
806,2019-06-13,45,??????,SP320543," 351,600 ",9,0," 3,164,400 "
807,2019-06-14,18,????????,TV090347," 570,600 ",1,0.1," 513,540 "
808,2019-06-14,39,????????,NT150682," 833,600 ",3,0," 2,500,800 "
809,2019-06-14,51,??????,PA330243," 5,500 ",1,0," 5,500 "
810,2019-06-14,14,?????,DV350158," 15,400 ",31,0," 477,400 "
811,2019-06-14,33,???????,SP310565," 242,800 ",4,0," 971,200 "
812,2019-06-14,51,??????,PA330243," 5,500 ",30,0," 165,000 "
813,2019-06-15,37,J????,NT150599," 916,200 ",3,0," 2,748,600 "
814,2019-06-15,23,??????????,PJ200617," 401,500 ",31,0," 12,446,500 "
815,2019-06-15,45,??????,CA280264," 67,300 ",67,0.1," 4,058,190 "
816,2019-06-15,24,????????,MP010002," 242,700 ",33,0.1," 7,208,190 "
817,2019-06-15,45,??????,DV350172," 194,200 ",32,0," 6,214,400 "
818,2019-06-16,13,??????,SP320559," 356,000 ",21,0.1," 6,728,400 "
819,2019-06-16,52,???²J,PJ200274," 219,500 ",64,0," 14,048,000 "
820,2019-06-16,20,????????,TV090369," 512,700 ",3,0," 1,538,100 "
821,2019-06-16,1,???????,MP010043," 129,100 ",6,0.1," 697,140 "
822,2019-06-16,10,??????,TV090343," 424,900 ",2,0," 849,800 "
823,2019-06-16,37,J????,OA290180," 48,800 ",2,0.1," 87,840 "
824,2019-06-16,37,J????,TV090646," 816,500 ",27,0," 22,045,500 "
825,2019-06-16,13,??????,SP320559," 356,000 ",54,0.1," 17,301,600 "
826,2019-06-17,36,?¢¬??????,DV350151," 253,700 ",51,0," 12,938,700 "
827,2019-06-17,34,ABC???,TV090352," 607,000 ",57,0," 34,599,000 "
828,2019-06-17,9,?????,MT180375," 60,400 ",35,0," 2,114,000 "
829,2019-06-17,50,???¥í??????,BH060624," 161,500 ",35,0.1," 5,087,250 "
830,2019-06-17,26,???????,SP310567," 325,400 ",5,0," 1,627,000 "
831,2019-06-17,9,?????,TVAC040665," 74,800 ",4,0," 299,200 "
832,2019-06-18,10,??????,SP320530," 361,800 ",21,0.1," 6,838,020 "
833,2019-06-18,44,????????,PE040584," 201,800 ",50,0.1," 9,081,000 "
834,2019-06-18,5,???????,DV350151," 253,700 ",2,0.1," 456,660 "
835,2019-06-18,8,?¡Æ?????,PJ190611," 628,600 ",1,0," 628,600 "
836,2019-06-19,40,????????,NT150387," 628,600 ",40,0.1," 22,629,600 "
837,2019-06-19,33,???????,BH060623," 161,500 ",3,0.1," 436,050 "
838,2019-06-19,52,???²J,CA270485," 222,100 ",7,0.2," 1,243,760 "
839,2019-06-19,13,??????,PJ200275," 219,500 ",40,0," 8,780,000 "
840,2019-06-20,36,?¢¬??????,CA280264," 67,300 ",4,0.1," 242,280 "
841,2019-06-20,19,????????,CA270449," 449,500 ",15,0.2," 5,394,000 "
842,2019-06-20,46,?¥ì?????,SP320702," 932,200 ",33,0," 30,762,600 "
843,2019-06-20,15,??????,TV090351," 607,000 ",2,0," 1,214,000 "
844,2019-06-21,52,???²J,SP320564," 210,000 ",4,0," 840,000 "
845,2019-06-21,51,??????,PA220237," 17,500 ",2,0," 35,000 "
846,2019-06-21,19,????????,CA270406," 568,000 ",21,0.1," 10,735,200 "
847,2019-06-22,42,?¯C????,PJ190253," 1,085,800 ",15,0," 16,287,000 "
848,2019-06-22,36,?¢¬??????,MP010001," 242,700 ",4,0.1," 873,720 "
849,2019-06-22,1,???????,OA290181," 48,800 ",4,0," 195,200 "
850,2019-06-22,21,???????,PA220095," 36,200 ",17,0," 615,400 "
851,2019-06-22,30,???????,PJ190609," 992,800 ",3,0," 2,978,400 "
852,2019-06-23,34,ABC???,SP320526," 285,000 ",2,0," 570,000 "
853,2019-06-23,36,?¢¬??????,PA220178," 33,900 ",3,0," 101,700 "
854,2019-06-23,20,????????,TV090647," 807,600 ",5,0," 4,038,000 "
855,2019-06-23,25,?????,OA290135," 40,000 ",7,0," 280,000 "
856,2019-06-23,25,?????,TV090348," 570,600 ",4,0," 2,282,400 "
857,2019-06-23,28,????????,TV090650," 594,000 ",5,0," 2,970,000 "
858,2019-06-23,34,ABC???,SP320526," 285,000 ",3,0," 855,000 "
859,2019-06-24,16,???????,CA280127," 37,700 ",7,0.1," 237,510 "
860,2019-06-24,29,?¨ù?????,BH060625," 161,500 ",5,0.1," 726,750 "
861,2019-06-24,43,?????,OA290180," 48,800 ",6,0," 292,800 "
862,2019-06-24,6,??¥é? ????,PA220125," 29,000 ",3,0," 87,000 "
863,2019-06-24,43,?????,OA290180," 48,800 ",7,0," 341,600 "
864,2019-06-25,20,????????,MT180394," 314,500 ",6,0," 1,887,000 "
865,2019-06-25,6,??¥é? ????,SP320540," 400,600 ",4,0.1," 1,442,160 "
866,2019-06-25,27,???????,MP010006," 281,700 ",10,0.1," 2,535,300 "
867,2019-06-25,45,??????,PA220277," 14,000 ",15,0.1," 189,000 "
868,2019-06-26,38,K????,PA220226," 17,400 ",7,0," 121,800 "
869,2019-06-26,5,???????,PA220316," 20,900 ",4,0," 83,600 "
870,2019-06-26,31,????????,PA220208," 40,200 ",5,0," 201,000 "
871,2019-06-27,24,????????,PA220306," 36,300 ",2,0," 72,600 "
872,2019-06-27,15,??????,BH060516," 49,200 ",7,0.1," 309,960 "
873,2019-06-27,10,??????,PA220111," 33,900 ",24,0," 813,600 "
874,2019-06-27,4,???????,HS110199," 484,400 ",7,0," 3,390,800 "
875,2019-06-27,3,??????,TV090656," 633,600 ",7,0," 4,435,200 "
876,2019-06-28,5,???????,SP320701," 932,200 ",4,0," 3,728,800 "
877,2019-06-28,15,??????,NT150380," 515,400 ",10,0.1," 4,638,600 "
878,2019-06-28,6,??¥é? ????,SP320527," 285,000 ",3,0," 855,000 "
879,2019-06-28,4,???????,CA270420," 860,500 ",4,0.1," 3,097,800 "
880,2019-06-28,5,???????,CA270492," 654,700 ",1,0.1," 589,230 "
881,2019-06-28,16,???????,SP320564," 210,000 ",5,0," 1,050,000 "
882,2019-06-28,15,??????,SP320562," 210,000 ",4,0," 840,000 "
883,2019-06-28,53,????????,PA330243," 5,500 ",3,0," 16,500 "
884,2019-06-28,16,???????,SP320564," 210,000 ",20,0," 4,200,000 "
885,2019-06-29,47,???¥í????,SP310571," 350,900 ",3,0," 1,052,700 "
886,2019-06-29,31,????????,PA220089," 131,200 ",5,0," 656,000 "
887,2019-06-29,20,????????,OA290227," 27,900 ",2,0," 55,800 "
888,2019-06-29,47,???¥í????,SP310571," 350,900 ",2,0," 701,800 "
889,2019-06-29,20,????????,OA290227," 27,900 ",2,0," 55,800 "
890,2019-06-30,23,??????????,PJ200275," 219,500 ",17,0," 3,731,500 "
891,2019-06-30,46,?¥ì?????,OA290108," 37,600 ",3,0," 112,800 "
892,2019-06-30,46,?¥ì?????,OA290108," 37,600 ",6,0," 225,600 "
893,2019-07-01,50,???¥í??????,TV090370," 512,700 ",6,0," 3,076,200 "
894,2019-07-01,1,???????,MT180400," 593,900 ",5,0," 2,969,500 "
895,2019-07-01,20,????????,OA290205," 35,200 ",2,0," 70,400 "
896,2019-07-01,48,????????,PA220111," 33,900 ",4,0," 135,600 "
897,2019-07-01,22,????????,SP320701," 932,200 ",4,0," 3,728,800 "
898,2019-07-01,24,????????,TV090649," 512,700 ",6,0," 3,076,200 "
899,2019-07-01,46,?¥ì?????,DV350168," 148,100 ",3,0," 444,300 "
900,2019-07-01,24,????????,DV350172," 194,200 ",14,0," 2,718,800 "
901,2019-07-01,46,?¥ì?????,PSF200637," 192,700 ",2,0," 385,400 "
902,2019-07-01,13,??????,PJ190663," 437,800 ",7,0," 3,064,600 "
903,2019-07-02,38,K????,BH060522," 131,200 ",2,0.1," 236,160 "
904,2019-07-02,45,??????,DV350166," 20,000 ",3,0.1," 54,000 "
905,2019-07-02,12,???????,PE040579," 210,000 ",8,0.1," 1,512,000 "
906,2019-07-02,39,????????,TV090356," 455,400 ",9,0," 4,098,600 "
907,2019-07-02,13,??????,PA220267," 18,700 ",10,0.1," 168,300 "
908,2019-07-02,38,K????,SP310293," 355,700 ",17,0.1," 5,442,210 "
909,2019-07-02,38,K????,TV090651," 462,000 ",14,0.1," 5,821,200 "
910,2019-07-03,38,K????,PA220214," 34,900 ",22,0.1," 691,020 "
911,2019-07-03,32,????????,PA220224," 17,400 ",9,0.1," 140,940 "
912,2019-07-03,17,?????????,BH060635," 218,700 ",10,0.1," 1,968,300 "
913,2019-07-04,48,????????,PA220331," 85,000 ",2,0.1," 153,000 "
914,2019-07-04,29,?¨ù?????,NT150685," 659,800 ",6,0.1," 3,562,920 "
915,2019-07-04,35,?????,PA220313," 22,800 ",42,0.1," 861,840 "
916,2019-07-04,4,???????,TV090351," 607,000 ",12,0," 7,284,000 "
917,2019-07-05,22,????????,DV350170," 194,200 ",9,0.1," 1,573,020 "
918,2019-07-05,3,??????,PA220094," 36,200 ",6,0.1," 195,480 "
919,2019-07-05,28,????????,OA290134," 40,000 ",14,0.1," 504,000 "
920,2019-07-05,42,?¯C????,PJ190258," 992,800 ",3,0," 2,978,400 "
921,2019-07-05,36,?¢¬??????,PA220331," 85,000 ",3,0.1," 229,500 "
922,2019-07-05,47,???¥í????,SP320561," 210,000 ",3,0.1," 567,000 "
923,2019-07-06,51,??????,TV090370," 512,700 ",17,0," 8,715,900 "
924,2019-07-06,2,????????,TV090354," 455,400 ",18,0.1," 7,377,480 "
925,2019-07-06,21,???????,PJ200615," 261,500 ",2,0," 523,000 "
926,2019-07-06,34,ABC???,SP320524," 285,000 ",4,0," 1,140,000 "
927,2019-07-06,34,ABC???,SP320524," 285,000 ",6,0," 1,710,000 "
928,2019-07-07,31,????????,TV090652," 638,000 ",6,0," 3,828,000 "
929,2019-07-07,1,???????,BH060520," 131,200 ",4,0.1," 472,320 "
930,2019-07-07,39,????????,MT180604," 338,700 ",2,0," 677,400 "
931,2019-07-07,49,???????,PA220086," 67,300 ",12,0," 807,600 "
932,2019-07-08,15,??????,OA290020," 43,700 ",4,0.1," 157,320 "
933,2019-07-08,41,???????,NT150599," 916,200 ",16,0," 14,659,200 "
934,2019-07-08,30,???????,PA220233," 156,600 ",20,0.1," 2,818,800 "
935,2019-07-08,7,??????,SP320557," 356,000 ",7,0.1," 2,242,800 "
936,2019-07-08,15,??????,OA290020," 43,700 ",7,0.1," 275,310 "
937,2019-07-09,48,????????,SP310549," 352,100 ",29,0.1," 9,189,810 "
938,2019-07-09,2,????????,NT150460," 491,400 ",5,0.1," 2,211,300 "
939,2019-07-09,9,?????,DV350151," 253,700 ",7,0.1," 1,598,310 "
940,2019-07-09,22,????????,NT150452," 518,000 ",5,0.1," 2,331,000 "
941,2019-07-09,48,????????,SP310549," 352,100 ",1,0.1," 316,890 "
942,2019-07-10,12,???????,CA280191," 26,900 ",7,0.1," 169,470 "
943,2019-07-10,46,?¥ì?????,CA270436," 519,500 ",7,0.1," 3,272,850 "
944,2019-07-10,24,????????,TV090369," 512,700 ",7,0," 3,588,900 "
945,2019-07-10,17,?????????,CA280112," 248,900 ",16,0.1," 3,584,160 "
946,2019-07-10,50,???¥í??????,SP320555," 356,000 ",3,0.1," 961,200 "
947,2019-07-10,49,???????,MP010056," 162,700 ",7,0.1," 1,025,010 "
948,2019-07-10,50,???¥í??????,SP320555," 356,000 ",2,0.1," 640,800 "
949,2019-07-11,19,????????,NT150687," 879,800 ",10,0.1," 7,918,200 "
950,2019-07-11,26,???????,SP320544," 351,600 ",4,0.1," 1,265,760 "
951,2019-07-11,16,???????,MP010035," 80,700 ",2,0.1," 145,260 "
952,2019-07-11,39,????????,SP320544," 351,600 ",7,0.1," 2,215,080 "
953,2019-07-11,50,???¥í??????,TVAC040667," 85,800 ",8,0," 686,400 "
954,2019-07-11,26,???????,SP320544," 351,600 ",9,0," 3,164,400 "
955,2019-07-12,43,?????,SP320539," 400,600 ",2,0," 801,200 "
956,2019-07-12,29,?¨ù?????,SP320544," 351,600 ",19,0," 6,680,400 "
957,2019-07-12,7,??????,DV350170," 194,200 ",18,0," 3,495,600 "
958,2019-07-12,50,???¥í??????,DS240463," 398,200 ",4,0.1," 1,433,520 "
959,2019-07-12,5,???????,TV090657," 1,073,600 ",2,0," 2,147,200 "
960,2019-07-13,21,???????,NT150594," 628,600 ",3,0," 1,885,800 "
961,2019-07-13,21,???????,CA270412," 581,500 ",5,0.1," 2,616,750 "
962,2019-07-13,4,???????,PA220065," 16,000 ",4,0.1," 57,600 "
963,2019-07-13,51,??????,BH060522," 131,200 ",20,0.1," 2,361,600 "
964,2019-07-13,49,???????,TVAC040670," 66,000 ",2,0," 132,000 "
965,2019-07-13,49,???????,TV090654," 1,011,800 ",3,0," 3,035,400 "
966,2019-07-14,39,????????,PA220316," 20,900 ",11,0," 229,900 "
967,2019-07-14,49,???????,NT150384," 628,600 ",2,0," 1,257,200 "
968,2019-07-14,10,??????,DV350160," 15,400 ",3,0," 46,200 "
969,2019-07-14,13,??????,OA290024," 22,900 ",14,0," 320,600 "
970,2019-07-15,24,????????,CA270491," 654,700 ",5,0.1," 2,946,150 "
971,2019-07-15,6,??¥é? ????,SP310570," 350,900 ",2,0," 701,800 "
972,2019-07-15,13,??????,TV090648," 556,600 ",4,0," 2,226,400 "
973,2019-07-16,26,???????,PJ200273," 166,200 ",2,0," 332,400 "
974,2019-07-16,41,???????,BH060511," 58,200 ",2,0," 116,400 "
975,2019-07-16,35,?????,BH060511," 58,200 ",12,0," 698,400 "
976,2019-07-17,33,???????,CA270430," 824,100 ",26,0.1," 19,283,940 "
977,2019-07-17,8,?¡Æ?????,OA290031," 43,700 ",3,0," 131,100 "
978,2019-07-17,36,?¢¬??????,PA220123," 29,000 ",4,0," 116,000 "
979,2019-07-17,44,????????,MT180605," 338,700 ",2,0," 677,400 "
980,2019-07-17,46,?¥ì?????,PA220226," 17,400 ",3,0.1," 46,980 "
981,2019-07-17,34,ABC???,SP320542," 351,600 ",9,0.1," 2,847,960 "
982,2019-07-17,8,?¡Æ?????,OA290031," 43,700 ",3,0.1," 117,990 "
983,2019-07-18,41,???????,PJ190258," 992,800 ",4,0.1," 3,574,080 "
984,2019-07-18,44,????????,PA220077," 26,800 ",2,0.1," 48,240 "
985,2019-07-18,3,??????,EP330674," 71,500 ",9,0.1," 579,150 "
986,2019-07-18,35,?????,TV090363," 1,436,600 ",1,0," 1,436,600 "
987,2019-07-18,26,???????,PA220234," 61,900 ",9,0.1," 501,390 "
988,2019-07-18,49,???????,EP330674," 71,500 ",14,0.1," 900,900 "
989,2019-07-19,32,????????,PJ190258," 992,800 ",2,0," 1,985,600 "
990,2019-07-19,47,???¥í????,PE040589," 258,900 ",5,0.1," 1,165,050 "
991,2019-07-19,9,?????,SP320532," 321,900 ",7,0.1," 2,027,970 "
992,2019-07-19,12,???????,OA290030," 43,700 ",3,0.1," 117,990 "
993,2019-07-19,9,?????,SP320532," 321,900 ",5,0.1," 1,448,550 "
994,2019-07-19,12,???????,OA290030," 43,700 ",3,0.1," 117,990 "
995,2019-07-20,13,??????,HS110196," 484,400 ",16,0.1," 6,975,360 "
996,2019-07-20,47,???¥í????,NT150455," 495,300 ",2,0.1," 891,540 "
997,2019-07-20,49,???????,DV350172," 194,200 ",4,0.1," 699,120 "
998,2019-07-20,3,??????,SP320529," 361,800 ",3,0.1," 976,860 "
999,2019-07-20,8,?¡Æ?????,PA220110," 33,900 ",16,0.1," 488,160 "
1000,2019-07-21,48,????????,BH060629," 139,600 ",10,0.1," 1,256,400 "
1001,2019-07-21,37,J????,BH060518," 49,200 ",3,0.1," 132,840 "
1002,2019-07-21,28,????????,NT150600," 916,200 ",1,0," 916,200 "
1003,2019-07-21,8,?¡Æ?????,PA220125," 29,000 ",5,0.1," 130,500 "
1004,2019-07-21,25,?????,CA280222," 9,300 ",10,0.1," 83,700 "
1005,2019-07-21,6,??¥é? ????,SP310571," 350,900 ",3,0.1," 947,430 "
1006,2019-07-22,33,???????,CA270427," 824,100 ",37,0.1," 27,442,530 "
1007,2019-07-22,32,????????,CA280127," 37,700 ",37,0.1," 1,255,410 "
1008,2019-07-22,27,???????,CA270430," 824,100 ",1,0.1," 741,690 "
1009,2019-07-22,11,???????,OA290175," 48,500 ",3,0," 145,500 "
1010,2019-07-23,11,???????,SP310290," 310,800 ",15,0," 4,662,000 "
1011,2019-07-23,4,???????,OA290023," 22,900 ",22,0," 503,800 "
1012,2019-07-23,26,???????,OA290016," 35,200 ",1,0," 35,200 "
1013,2019-07-23,25,?????,TV090364," 1,436,600 ",3,0," 4,309,800 "
1014,2019-07-24,26,???????,OA290080," 43,700 ",7,0," 305,900 "
1015,2019-07-24,1,???????,PA220208," 40,200 ",1,0," 40,200 "
1016,2019-07-24,25,?????,NT150684," 659,800 ",7,0," 4,618,600 "
1017,2019-07-24,26,???????,OA290080," 43,700 ",3,0," 131,100 "
1018,2019-07-25,25,?????,CA270424," 845,900 ",5,0.1," 3,806,550 "
1019,2019-07-25,20,????????,PA220200," 34,300 ",13,0," 445,900 "
1020,2019-07-25,36,?¢¬??????,SP320524," 285,000 ",3,0.1," 769,500 "
1021,2019-07-25,7,??????,CA270422," 848,400 ",4,0.1," 3,054,240 "
1022,2019-07-25,1,???????,BH060512," 58,200 ",3,0," 174,600 "
1023,2019-07-25,36,?¢¬??????,SP320524," 285,000 ",16,0," 4,560,000 "
1024,2019-07-26,45,??????,CA270493," 654,700 ",21,0," 13,748,700 "
1025,2019-07-26,23,??????????,SP320561," 210,000 ",5,0," 1,050,000 "
1026,2019-07-26,46,?¥ì?????,OA290017," 35,200 ",3,0," 105,600 "
1027,2019-07-26,34,ABC???,PA220206," 40,200 ",7,0.1," 253,260 "
1028,2019-07-26,23,??????????,SP320561," 210,000 ",3,0.1," 567,000 "
1029,2019-07-27,5,???????,BH060521," 131,200 ",5,0.1," 590,400 "
1030,2019-07-27,45,??????,SP320530," 361,800 ",7,0.1," 2,279,340 "
1031,2019-07-27,8,?¡Æ?????,CA280130," 70,200 ",7,0.1," 442,260 "
1032,2019-07-27,11,???????,TV090651," 462,000 ",3,0.1," 1,247,400 "
1033,2019-07-28,2,????????,PE040583," 201,800 ",2,0.1," 363,240 "
1034,2019-07-28,20,????????,NT150688," 459,800 ",2,0.1," 827,640 "
1035,2019-07-28,46,?¥ì?????,MT180394," 314,500 ",3,0.1," 849,150 "
1036,2019-07-28,44,????????,TV090647," 807,600 ",13,0.1," 9,448,920 "
1037,2019-07-28,46,?¥ì?????,NT150592," 515,400 ",4,0.1," 1,855,440 "
1038,2019-07-28,46,?¥ì?????,TV090650," 594,000 ",7,0," 4,158,000 "
1039,2019-07-29,29,?¨ù?????,PJ190662," 437,800 ",2,0," 875,600 "
1040,2019-07-29,21,???????,NT150388," 628,600 ",7,0.1," 3,960,180 "
1041,2019-07-29,8,?¡Æ?????,CA280102," 67,200 ",7,0.1," 423,360 "
1042,2019-07-29,43,?????,TV090660," 1,557,600 ",7,0," 10,903,200 "
